abs_error	add_heads	dev_best_mse	dev_best_pearson_r	dev_file_indices	dir	path	run_desc	run_description	steps_train	test_mse	test_pearson_r	time_s	tree_embedder
0.11450195		0.022610525	0.8598002	4,5	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	792	0.023016248	0.85313135	154.245347	
0.113773994		0.02210534	0.8669934	6,7	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	792	0.022824714	0.8490924	159.935697	
0.11553686		0.022575425	0.8681955	6,7	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	1116	0.023664288	0.8444968	196.871762	
0.11834784		0.022265784	0.86877227	6,7	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	1008	0.02456216	0.83991426	179.625705	
0.11661592		0.023963377	0.8579632	6,7	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	720	0.023612723	0.8475655	147.846484	
0.11765088		0.024145307	0.8589495	6,7	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	1332	0.024069155	0.8458174	220.38993	
0.113385856		0.022276152	0.85365784	8,9	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	756	0.022596449	0.85160977	152.148783	
0.11408218		0.02141945	0.86507154	8,9	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	864	0.023135744	0.84878135	166.196504	
0.11389549		0.02281628	0.85602653	8,9	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	684	0.023130493	0.8515402	144.893684	
0.11430038		0.021801446	0.85996306	8,9	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	648	0.022966878	0.85400176	140.590976	
0.111902155		0.021989577	0.855515	8,9	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	756	0.022262055	0.85314345	153.040098	
0.11424151		0.02268464	0.8550225	8,9	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/0	828	0.022924481	0.85320175	193.482393	HTU_reduceMAX_mapGRU_is
0.11594281		0.022841744	0.852852	8,9	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/1	576	0.023772655	0.8483125	157.143213	HTU_reduceMAX_mapGRU_is
0.115408435		0.023387829	0.8507241	8,9	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/2	648	0.02353841	0.8509488	172.210693	HTU_reduceMAX_mapGRU_is
0.113844775		0.023207234	0.85014707	8,9	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/3	756	0.022745539	0.8527171	177.659997	HTU_reduceMAX_mapGRU_is
0.11427792		0.022575239	0.85179317	8,9	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/4	468	0.023057053	0.8492422	139.30303	HTU_reduceMAX_mapGRU_is
0.12767163		0.02832631	0.833046	2,3	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	972	0.028418561	0.81133217	212.816331	HTU_reduceMAX_mapGRU_pl
0.12463322		0.02740362	0.83321345	2,3	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/1	792	0.027025072	0.82035303	184.218585	HTU_reduceMAX_mapGRU_pl
0.123071454		0.025496006	0.84071726	2,3	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/2	684	0.026987018	0.81131715	174.984528	HTU_reduceMAX_mapGRU_pl
0.12521304		0.028116532	0.8308613	2,3	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/3	720	0.027402826	0.8174761	177.164641	HTU_reduceMAX_mapGRU_pl
0.12757793		0.027277486	0.842306	2,3	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/4	756	0.028274298	0.8164199	184.638725	HTU_reduceMAX_mapGRU_pl
0.11842686		0.024752157	0.8604564	2,3	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/0	576	0.024213769	0.8514812	149.298013	HTU_reduceMAX_mapGRU_is
0.11661325		0.024422629	0.8539823	2,3	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/1	720	0.02397348	0.8439248	172.731164	HTU_reduceMAX_mapGRU_is
0.11476958		0.024022415	0.8541053	2,3	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/2	540	0.02336153	0.8426318	148.075239	HTU_reduceMAX_mapGRU_is
0.11212439		0.02270909	0.85958916	2,3	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/3	972	0.021904409	0.8540661	208.786869	HTU_reduceMAX_mapGRU_is
0.11974897		0.025163932	0.8566717	2,3	RECNN_WRONGAH	RELATEDNESS/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/4	396	0.024738275	0.84547746	131.78386	HTU_reduceMAX_mapGRU_is
