dev_best_accuracy_t33	dev_best_accuracy_t50	dev_best_accuracy_t66	dev_best_f1_t33	dev_best_f1_t50	dev_best_f1_t66	dev_best_precision_t33	dev_best_precision_t50	dev_best_precision_t66	dev_best_recall_t33	dev_best_recall_t50	dev_best_recall_t66	dev_file_indices	dir	path	run_desc	run_description	steps_train	test_accuracy_t33	test_accuracy_t50	test_accuracy_t66	test_f1_t33	test_f1_t50	test_f1_t66	test_precision_t33	test_precision_t50	test_precision_t66	test_recall_t33	test_recall_t50	test_recall_t66	time_s	tree_embedder
0.9082	0.911	0.9024	0.910017640031923	0.9106964114099881	0.8992568418019529	0.8940678	0.9156578	0.9311672	0.92654693	0.9057884	0.86946106	2,3	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	1000	0.9029561	0.9046362	0.899636	0.9051677406787834	0.9040489388488704	0.8960947470159126	0.88496524	0.90961367	0.92882895	0.9263141	0.8985519	0.86558926	3169.372702	HTU_reduceMAX_mapGRU
0.9124	0.9146	0.9144	0.9145865380886561	0.9159945042093266	0.9151803519602116	0.8940145	0.9030256	0.90869737	0.9361277	0.9293413	0.9217565	2,3	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	2000	0.9024361	0.90383613	0.9038761	0.9046781631129145	0.9050553368186638	0.9042133132282545	0.8843215	0.89369005	0.90101683	0.9259941	0.91671336	0.9074326	3897.419867	HTU_reduceMAX_mapGRU
0.9102	0.912	0.9056	0.9117010720570468	0.9113618075823954	0.9028006957680511	0.8984496	0.9198861	0.93236923	0.9253493	0.90299404	0.8750499	2,3	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	1200	0.90355617	0.9021961	0.8982759	0.9047148394209434	0.9010722407333202	0.8945907235969016	0.8939394	0.9115095	0.92817825	0.91575325	0.8908713	0.8633491	3138.265479	HTU_reduceMAX_mapGRU
0.9002	0.9072	0.907	0.9053669520412203	0.909374984374608	0.9067575579486217	0.8623555	0.89024854	0.9109589	0.9528942	0.9293413	0.9025948	2,3	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	1000	0.8955558	0.9046362	0.90607625	0.9010122296482642	0.9068022027285161	0.9055814618846509	0.8562473	0.88662946	0.91034037	0.9507161	0.92791426	0.90087205	3175.58418	HTU_reduceMAX_mapGRU
0.9016	0.9026	0.9028	0.9024196613270112	0.9021892389276941	0.9012997749146799	0.88763165	0.8984	0.9075665	0.91770875	0.9060105	0.895119	4,5	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	1800	0.90127605	0.90399617	0.9031561	0.9031397064018554	0.9046256847895842	0.9028218193845474	0.8863724	0.8986972	0.9059127	0.9205536	0.91063285	0.89975196	3826.960965	HTU_reduceMAX_mapGRU
0.9054	0.9036	0.8882	0.906169438293715	0.9005775688367187	0.8800686776727253	0.891491	0.92148584	0.93996334	0.9213393	0.880597	0.8273497	4,5	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	800	0.90647626	0.9051962	0.89199567	0.9085289493656958	0.9028848006282018	0.8849693766613256	0.8889825	0.9254095	0.94650507	0.9289543	0.8814305	0.8309465	3141.97835	HTU_reduceMAX_mapGRU
0.9014	0.9062	0.9018	0.9042160528788793	0.9068150448829418	0.8997754573706057	0.8721889	0.8935004	0.9107438	0.93868494	0.92053246	0.8890682	4,5	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	800	0.900596	0.90651625	0.90575624	0.9047783070887796	0.9077924264193246	0.9048080856922678	0.8682159	0.89553165	0.9139662	0.9445556	0.92039365	0.89583164	3117.190405	HTU_reduceMAX_mapGRU
0.9042	0.9064	0.9048	0.9060231363991331	0.9060618413386381	0.902379045167732	0.88197094	0.90171796	0.91781396	0.93142396	0.9104478	0.8874546	4,5	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	800	0.9046362	0.90687627	0.90323615	0.9075180353932402	0.9072953041910012	0.9012290534727674	0.8808645	0.90319514	0.92028016	0.9358349	0.9114329	0.88295066	3152.22771	HTU_reduceMAX_mapGRU
0.9012	0.9032	0.9016	0.9015543585980297	0.9020639280371036	0.899097664706332	0.8909019	0.9049939	0.91447645	0.9124647	0.8991529	0.8842275	4,5	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	1600	0.9045962	0.9047562	0.90379614	0.9061429576323714	0.9048779376555	0.9024618021666921	0.89165115	0.9036866	0.9151176	0.92111367	0.9060725	0.8901512	3664.738753	HTU_reduceMAX_mapGRU
0.9036	0.906	0.9008	0.9060062749693624	0.9059999851594553	0.8981519306537441	0.88596493	0.90817964	0.9251269	0.92697525	0.9038308	0.8727055	6,7	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	1000	0.90159607	0.9034761	0.900596	0.9038085349120116	0.903197292194495	0.8978921324500408	0.8839006	0.9057773	0.92296	0.924634	0.900632	0.8741499	3275.391449	HTU_reduceMAX_mapGRU
0.9014	0.9084	0.9028	0.9052105922040403	0.9086557969292848	0.8992119420440919	0.8734694	0.9082935	0.9360967	0.9393456	0.90901834	0.8651237	6,7	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	800	0.9029561	0.9077563	0.9019561	0.906763993325933	0.9075677299394349	0.8983619875051173	0.87249464	0.90939033	0.93250686	0.9438355	0.9057525	0.8666293	3177.795609	HTU_reduceMAX_mapGRU
0.8998	0.9078	0.9068	0.9043710264001082	0.9099433419125014	0.9068745441220786	0.866813	0.89131266	0.9083267	0.9453312	0.9293695	0.905427	6,7	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	1200	0.89607584	0.9031561	0.9034361	0.9006500845249407	0.9050997578193838	0.9031999280385541	0.8626474	0.88725793	0.9053782	0.94215536	0.92367387	0.9010321	3448.743339	HTU_reduceMAX_mapGRU
0.9086	0.908	0.9058	0.9093074196209149	0.9076675650835578	0.9046751464244722	0.9044611	0.9131664	0.9178645	0.9142059	0.9022346	0.89185953	6,7	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	5000	0.90371615	0.9031161	0.90171605	0.9039773396747042	0.9025979195012285	0.9003528569725733	0.9014959	0.9074149	0.9129791	0.9064725	0.8978318	0.88807106	6172.547221	HTU_reduceMAX_mapGRU
0.9058	0.9066	0.9072	0.9088798565310509	0.9061683484943854	0.9042113815639996	0.8820879	0.912586	0.936698	0.93735033	0.89984035	0.8739026	6,7	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	1000	0.9055962	0.90731627	0.9042362	0.9076031821569747	0.9064556932580787	0.9007956127428459	0.8886759	0.9149144	0.93432474	0.9273542	0.8981519	0.86958957	3354.900687	HTU_reduceMAX_mapGRU
0.899	0.9074	0.9078	0.9039375841774194	0.9097290225480115	0.9076707504503476	0.8684211	0.8945552	0.9166667	0.9424831	0.9254264	0.89884967	8,9	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	800	0.899636	0.90699625	0.9063163	0.9041671697733784	0.908669551621372	0.9052972228999513	0.8650782	0.89257604	0.91521543	0.94695574	0.925354	0.8955917	3225.813261	HTU_reduceMAX_mapGRU
0.9078	0.9068	0.9042	0.9099785617952935	0.9080867954213613	0.904448459807081	0.89615387	0.90309924	0.90971106	0.9242364	0.9131297	0.89924634	8,9	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	2200	0.9019961	0.90371615	0.9039562	0.9033225751405687	0.9039620155320374	0.9032829999576193	0.8912248	0.90162367	0.90962195	0.91575325	0.9063125	0.8970318	4194.380835	HTU_reduceMAX_mapGRU
0.9076	0.9076	0.9022	0.9077107540944674	0.9067043452916597	0.9001021284937231	0.9142857	0.92348826	0.9279697	0.9012297	0.8905196	0.8738596	8,9	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	1600	0.9031161	0.90131605	0.89811593	0.9026449110536842	0.8994333868327323	0.8947389849270256	0.90702	0.9168883	0.9253719	0.89831185	0.8826306	0.86606926	3634.449512	HTU_reduceMAX_mapGRU
0.9064	0.9058	0.8986	0.9066986012712775	0.9037007119978216	0.8932856142596646	0.91142285	0.93248945	0.9515695	0.902023	0.87663627	0.84172946	8,9	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	1000	0.9051162	0.900716	0.88967556	0.9043547991269858	0.8970893025963819	0.8819955847513248	0.9116332	0.9310612	0.94794446	0.89719176	0.8655092	0.82462597	3222.511369	HTU_reduceMAX_mapGRU
0.9066	0.9068	0.8892	0.9075431023671962	0.904272817359117	0.881825906505295	0.90592885	0.93779296	0.95385325	0.90916306	0.87306625	0.81991273	8,9	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	1000	0.9075163	0.899876	0.8821953	0.9078149904124944	0.8958861810164299	0.8720621970494123	0.9048565	0.9330272	0.95408744	0.9107929	0.86158895	0.80302423	3223.735089	HTU_reduceMAX_mapGRU
0.8982	0.9006	0.9	0.899148041576012	0.8997377203714672	0.8975409736870734	0.8870211	0.90356565	0.91593474	0.9116111	0.89594215	0.8798714	0,1	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	1400	0.9042362	0.9070363	0.9055562	0.9067466176785494	0.9077485078792469	0.9047023160982288	0.8835497	0.9008115	0.9129195	0.9311945	0.9147932	0.8966317	4443.019289	HTU_reduceMAX_mapGRU_pl
0.8974	0.897	0.8956	0.896676770801918	0.8950051270763475	0.8923267405422132	0.8990307	0.9085265	0.9169139	0.8943351	0.8818803	0.8690237	0,1	RECNN	SENTIMENT/IMDB/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/1	1600	0.90335613	0.90319616	0.9015161	0.904475706603535	0.9028034603761422	0.899772001699384	0.8940827	0.9064441	0.91595525	0.9151132	0.8991919	0.88415074	6469.764583	HTU_reduceMAX_mapGRU_pl
